Product Name, Year Month , Warehouse Inventory ,Inventory Cost Per Unit,Product ID
Under Armour Women's Ignite Slide,201508,10,0.79132,21
Team Golf Tennessee Volunteers Putter Grip,201508,0,0.90145,22
Titleist Pro V1x High Numbers Personalized Go,201508,4,1.09652,23
Nike Men's Deutschland Weltmeister Winners Bl,201508,4,0.41226,24
Bridgestone e6 Straight Distance NFL San Dieg,201508,0,1.92218,25
Nike Women's Tempo Shorts,201508,2,2.28426,26
Team Golf Texas Longhorns Putter Grip,201508,4,1.35769,27
Hirzl Women's Soffft Flex Golf Glove,201508,0,2.30301,28
Clicgear 8.0 Shoe Brush,201508,5,0.39383,29
Hirzl Women's Hybrid Golf Glove,201508,31,0.93931,30
Team Golf Pittsburgh Steelers Putter Grip,201508,13,0.88744,31
Top Flite Women's 2017 XL Hybrid,201508,22,0.18474,32
Glove It Urban Brick Golf Towel,201508,2,0.81487,33
Nike Dri-FIT Crew Sock 6 Pack,201508,4,2.10978,34
TYR Boys' Team Digi Jammer,201508,5,1.88657,35
Team Golf San Francisco Giants Putter Grip,201508,9,2.11637,36
Clicgear Rovic Cooler Bag,201508,7,1.85596,37
Hirzl Men's Hybrid Golf Glove,201508,0,1.74682,38
Titleist Pro V1x Golf Balls,201508,4,1.74702,39
adidas Men's Germany Black Crest Away Tee,201508,0,1.06493,40
Titleist Pro V1 High Numbers Personalized Gol,201508,8,2.2531,41
Under Armour Women's Micro G Skulpt Running S,201508,6,1.41537,42
Under Armour Hustle Storm Medium Duffle Bag,201508,0,1.18525,43
Under Armour Women's Ignite PIP VI Slide,201508,0,1.06608,44
Bag Boy Beverage Holder,201508,2,1.20987,45
Under Armour Men's Tech II T-Shirt,201508,1,0.14097,46
Team Golf New England Patriots Putter Grip,201508,0,0.73284,47
Under Armour Men's Compression EV SL Slide,201508,13,0.19515,48
Bridgestone e6 Straight Distance NFL Tennesse,201508,5,0.99447,49
Glove It Women's Mod Oval Golf Glove,201508,6,2.07204,50
Titleist Pro V1x High Numbers Golf Balls,201508,0,0.89764,51
Nike Women's Legend V-Neck T-Shirt,201508,0,0.2329,52
Under Armour Kids' Mercenary Slide,201508,8,0.24805,53
adidas Kids' F5 Messi FG Soccer Cleat,201508,0,1.0425,54
Children's heaters,201508,0,2.31398,55
Web Camera,201508,6,0.27103,56
Dell Laptop,201508,16,2.11437,57
Porcelain crafts,201508,1,1.64915,58
Sports Books,201508,0,1.99719,59
DVDs,201508,0,1.34317,60
Industrial consumer electronics,201508,0,0.24921,61
Fighting video games,201508,0,1.69252,62
Summer dresses,201508,0,1.69081,63
Lawn mower,201508,0,1.70951,64
Adult dog supplies,201508,0,1.08067,65
Rock music,201508,0,1.92975,66
Elevation Training Mask 2.0,201508,0,1.98746,67
LIJA Women's Mid-Length Panel Golf Shorts,201508,0,2.19445,68
Toys,201508,0,1.85022,69
Brooks Women's Ghost 6 Running Shoe,201508,0,1.99562,70
Bag Boy M330 Push Cart,201508,0,1.897,71
Merrell Women's Grassbow Sport Hiking Shoe,201508,0,0.41119,72
Nike Men's Free TR 5.0 TB Training Shoe,201508,0,0.25624,73
Nike Women's Free 5.0 TR FIT PRT 4 Training S,201508,0,1.12384,74
First aid kit,201508,0,0.20343,75
CDs of rock,201508,2,1.32179,76
Polar FT4 Heart Rate Monitor,201508,0,0.24656,77
LIJA Women's Argyle Golf Polo,201508,2,1.00387,78
TaylorMade White Smoke IN-12 Putter,201508,0,1.02048,79
Fitbit The One Wireless Activity & Sleep Trac,201508,0,0.69959,80
Nike Kids' Grade School KD VI Basketball Shoe,201508,0,0.53751,81
The North Face Women's Recon Backpack,201508,0,0.64986,82
Smart watch,201508,0,0.1184,83
Baby sweater,201508,4,1.27268,84
MDGolf Pittsburgh Penguins Putter,201508,0,1.17774,85
Men's gala suit,201508,0,0.12958,86
Merrell Men's All Out Flash Trail Running Sho,201508,0,0.27045,87
Garmin Approach S3 Golf GPS Watch,201508,0,0.3214,88
LIJA Women's Button Golf Dress,201508,0,1.39116,89
Cleveland Golf Women's 588 RTX CB Satin Chrom,201508,0,2.29413,90
Merrell Women's Siren Mid Waterproof Hiking B,201508,0,2.19343,91
TaylorMade Women's RBZ SL Rescue,201508,0,1.59338,92
Mio ALPHA Heart Rate Monitor/Sport Watch,201508,2,1.38296,93
TaylorMade 2017 Purelite Stand Bag,201508,0,1.44344,94
Cleveland Golf Collegiate My Custom Wedge 588,201508,4,1.48925,95
adidas Brazuca 2017 Official Match Ball,201508,0,1.53183,96
Nike Men's Fingertrap Max Training Shoe,201508,0,0.21387,97
Yakima DoubleDown Ace Hitch Mount 4-Bike Rack,201508,0,2.19075,98
Nike Men's Kobe IX Elite Low Basketball Shoe,201508,0,0.86438,99
Ogio Race Golf Shoes,201508,0,2.2791,100
insta-bed Neverflat Air Mattress,201508,0,0.72431,101
GolfBuddy VT3 GPS Watch,201508,0,2.25045,102
Merrell Women's Grassbow Sport Waterproof Hik,201508,0,1.89226,103
Titleist Small Wheeled Travel Cover,201508,0,0.18191,104
Polar Loop Activity Tracker,201508,0,1.93732,105
Pelican Maverick 100X Kayak,201508,0,1.80049,106
Garmin Approach S4 Golf GPS Watch,201508,0,0.17395,107
Total Gym 1400,201508,0,1.19533,108
Garmin Forerunner 910XT GPS Watch,201508,0,0.42839,109
Titleist Club Glove Travel Cover,201508,0,0.71883,110
GoPro HERO3+ Black Edition Camera,201508,0,1.79288,111
Diamondback Boys' Insight 24 Performance Hybr,201508,0,1.38319,112
Diamondback Girls' Clarity 24 Hybrid Bike 201,201508,0,1.50852,113
Stiga Master Series ST3100 Competition Indoor,201508,0,1.03259,114
SOLE E35 Elliptical,201508,6,1.18099,115
Bushnell Pro X7 Jolt Slope Rangefinder,201508,30,1.28514,116
SOLE E25 Elliptical,201508,2,0.71268,117
Bowflex SelectTech 1090 Dumbbells,201508,7,1.54634,118
Perfect Fitness Perfect Rip Deck,201507,1,1.18831,1
Nike Men's Dri-FIT Victory Golf Polo,201507,656,0.25506,2
O'Brien Men's Neoprene Life Vest,201507,22,1.99292,3
Nike Men's Free 5.0+ Running Shoe,201507,161,1.89773,4
Under Armour Girls' Toddler Spine Surge Runni,201507,171,0.29902,5
Nike Men's CJ Elite 2 TD Football Cleat,201507,216,0.85246,6
Field & Stream Sportsman 16 Gun Fire Safe,201507,46,1.71429,7
Pelican Sunstream 100 Kayak,201507,26,2.0822,8
Diamondback Women's Serene Classic Comfort Bi,201507,125,0.48289,9
ENO Atlas Hammock Straps,201507,5,1.87883,10
Nike Men's Comfort 2 Slide,201507,12,1.05194,11
adidas Youth Germany Black/Red Away Match Soc,201507,1,2.09009,12
Team Golf St. Louis Cardinals Putter Grip,201507,10,0.8108,13
LIJA Women's Eyelet Sleeveless Golf Polo,201507,12,2.31695,14
adidas Men's F10 Messi TRX FG Soccer Cleat,201507,11,1.33446,15
Glove It Women's Imperial Golf Glove,201507,0,1.56156,16
Glove It Imperial Golf Towel,201507,3,0.35994,17
Bridgestone e6 Straight Distance NFL Carolina,201507,20,0.44583,18
Glove It Women's Mod Oval 3-Zip Carry All Gol,201507,8,2.08432,19
Columbia Men's PFG Anchor Tough T-Shirt,201507,0,0.66958,20
Under Armour Women's Ignite Slide,201507,0,0.35287,21
Team Golf Tennessee Volunteers Putter Grip,201507,13,1.95472,22
Titleist Pro V1x High Numbers Personalized Go,201507,0,0.23505,23
Nike Men's Deutschland Weltmeister Winners Bl,201507,6,1.82588,24
Bridgestone e6 Straight Distance NFL San Dieg,201507,2,1.65295,25
Nike Women's Tempo Shorts,201507,0,2.23726,26
Team Golf Texas Longhorns Putter Grip,201507,3,0.66657,27
Hirzl Women's Soffft Flex Golf Glove,201507,2,0.87152,28
Clicgear 8.0 Shoe Brush,201507,2,1.61125,29
Hirzl Women's Hybrid Golf Glove,201507,10,0.78481,30
Team Golf Pittsburgh Steelers Putter Grip,201507,3,2.15294,31
Top Flite Women's 2017 XL Hybrid,201507,0,1.39516,32
Glove It Urban Brick Golf Towel,201507,8,2.10974,33
Nike Dri-FIT Crew Sock 6 Pack,201507,11,0.29115,34
TYR Boys' Team Digi Jammer,201507,0,1.93085,35
Team Golf San Francisco Giants Putter Grip,201507,2,1.56873,36
Clicgear Rovic Cooler Bag,201507,11,1.14233,37
Hirzl Men's Hybrid Golf Glove,201507,17,2.32116,38
Titleist Pro V1x Golf Balls,201507,1,0.74991,39
adidas Men's Germany Black Crest Away Tee,201507,9,1.37589,40
Titleist Pro V1 High Numbers Personalized Gol,201507,17,2.24634,41
Under Armour Women's Micro G Skulpt Running S,201507,0,1.05994,42
Under Armour Hustle Storm Medium Duffle Bag,201507,8,1.72077,43
Under Armour Women's Ignite PIP VI Slide,201507,8,1.68523,44
Bag Boy Beverage Holder,201507,0,2.30501,45
Under Armour Men's Tech II T-Shirt,201507,9,2.16,46
Team Golf New England Patriots Putter Grip,201507,0,1.09872,47
Under Armour Men's Compression EV SL Slide,201507,0,1.06036,48
Bridgestone e6 Straight Distance NFL Tennesse,201507,0,1.92765,49
Glove It Women's Mod Oval Golf Glove,201507,0,1.91405,50
Titleist Pro V1x High Numbers Golf Balls,201507,6,1.7026,51
Nike Women's Legend V-Neck T-Shirt,201507,4,0.385,52
Under Armour Kids' Mercenary Slide,201507,5,1.43535,53
adidas Kids' F5 Messi FG Soccer Cleat,201507,2,1.25561,54
Children's heaters,201507,0,1.00238,55
Web Camera,201507,0,2.16093,56
Dell Laptop,201507,25,1.49893,57
Porcelain crafts,201507,0,1.61761,58
Sports Books,201507,0,1.70681,59
DVDs,201507,0,1.90579,60
Industrial consumer electronics,201507,1,1.65142,61
Fighting video games,201507,0,1.56919,62
Summer dresses,201507,0,0.17305,63
Lawn mower,201507,0,2.01428,64
Adult dog supplies,201507,0,1.37144,65
Rock music,201507,0,2.34219,66
Elevation Training Mask 2.0,201507,0,2.19477,67
LIJA Women's Mid-Length Panel Golf Shorts,201507,0,1.60383,68
Toys,201507,0,1.13041,69
Brooks Women's Ghost 6 Running Shoe,201507,0,1.56853,70
Bag Boy M330 Push Cart,201507,0,1.74551,71
Merrell Women's Grassbow Sport Hiking Shoe,201507,0,0.56561,72
Nike Men's Free TR 5.0 TB Training Shoe,201507,0,1.91446,73
Nike Women's Free 5.0 TR FIT PRT 4 Training S,201507,0,0.65766,74
First aid kit,201507,0,0.12227,75
CDs of rock,201507,0,1.072,76
Polar FT4 Heart Rate Monitor,201507,0,1.38198,77
LIJA Women's Argyle Golf Polo,201507,0,1.81578,78
TaylorMade White Smoke IN-12 Putter,201507,0,0.94301,79
Fitbit The One Wireless Activity & Sleep Trac,201507,0,0.23288,80
Nike Kids' Grade School KD VI Basketball Shoe,201507,0,2.03625,81
The North Face Women's Recon Backpack,201507,0,1.92201,82
Smart watch,201507,0,2.19165,83
Baby sweater,201507,0,1.2759,84
MDGolf Pittsburgh Penguins Putter,201507,0,1.20268,85
Men's gala suit,201507,0,1.80502,86
Merrell Men's All Out Flash Trail Running Sho,201507,0,0.68692,87
Garmin Approach S3 Golf GPS Watch,201507,0,2.30112,88
LIJA Women's Button Golf Dress,201507,1,0.93472,89
Cleveland Golf Women's 588 RTX CB Satin Chrom,201507,0,0.31162,90
Merrell Women's Siren Mid Waterproof Hiking B,201507,0,1.24292,91
TaylorMade Women's RBZ SL Rescue,201507,0,1.75271,92
Mio ALPHA Heart Rate Monitor/Sport Watch,201507,0,0.72136,93
TaylorMade 2017 Purelite Stand Bag,201507,0,0.27289,94
Cleveland Golf Collegiate My Custom Wedge 588,201507,0,1.67794,95
adidas Brazuca 2017 Official Match Ball,201507,0,0.46732,96
Nike Men's Fingertrap Max Training Shoe,201507,0,1.85764,97
Yakima DoubleDown Ace Hitch Mount 4-Bike Rack,201507,0,1.12145,98
Nike Men's Kobe IX Elite Low Basketball Shoe,201507,0,0.23894,99
Ogio Race Golf Shoes,201507,0,1.23176,100
insta-bed Neverflat Air Mattress,201507,0,1.78387,101
GolfBuddy VT3 GPS Watch,201507,0,0.93084,102
Merrell Women's Grassbow Sport Waterproof Hik,201507,0,1.80586,103
Titleist Small Wheeled Travel Cover,201507,0,0.4228,104
Polar Loop Activity Tracker,201507,0,1.37405,105
Pelican Maverick 100X Kayak,201507,0,1.62222,106
Garmin Approach S4 Golf GPS Watch,201507,0,2.04534,107
Total Gym 1400,201507,0,1.15943,108
Garmin Forerunner 910XT GPS Watch,201507,0,0.16571,109
Titleist Club Glove Travel Cover,201507,0,2.23045,110
GoPro HERO3+ Black Edition Camera,201507,0,0.97163,111
Diamondback Boys' Insight 24 Performance Hybr,201507,0,2.0576,112
Diamondback Girls' Clarity 24 Hybrid Bike 201,201507,0,0.50558,113
Stiga Master Series ST3100 Competition Indoor,201507,0,0.93446,114
SOLE E35 Elliptical,201507,10,1.29567,115
Bushnell Pro X7 Jolt Slope Rangefinder,201507,18,1.85214,116
SOLE E25 Elliptical,201507,3,0.66997,117
Bowflex SelectTech 1090 Dumbbells,201507,11,1.96702,118
Perfect Fitness Perfect Rip Deck,201506,462,2.30411,1
Nike Men's Dri-FIT Victory Golf Polo,201506,520,1.79808,2
O'Brien Men's Neoprene Life Vest,201506,430,0.73998,3
Nike Men's Free 5.0+ Running Shoe,201506,29,2.18684,4
Under Armour Girls' Toddler Spine Surge Runni,201506,66,2.29001,5
Nike Men's CJ Elite 2 TD Football Cleat,201506,74,2.007,6
Field & Stream Sportsman 16 Gun Fire Safe,201506,76,1.65816,7
Pelican Sunstream 100 Kayak,201506,12,1.42169,8
Diamondback Women's Serene Classic Comfort Bi,201506,103,1.80827,9
ENO Atlas Hammock Straps,201506,2,1.3917,10
Nike Men's Comfort 2 Slide,201506,0,2.03747,11
adidas Youth Germany Black/Red Away Match Soc,201506,16,1.23078,12
Team Golf St. Louis Cardinals Putter Grip,201506,4,0.20541,13
LIJA Women's Eyelet Sleeveless Golf Polo,201506,3,0.60128,14
adidas Men's F10 Messi TRX FG Soccer Cleat,201506,6,2.07873,15
Glove It Women's Imperial Golf Glove,201506,0,1.19553,16
Glove It Imperial Golf Towel,201506,0,1.77667,17
Bridgestone e6 Straight Distance NFL Carolina,201506,0,2.02634,18
Glove It Women's Mod Oval 3-Zip Carry All Gol,201506,10,0.34719,19
Columbia Men's PFG Anchor Tough T-Shirt,201506,0,2.31488,20
Under Armour Women's Ignite Slide,201506,5,0.59246,21
Team Golf Tennessee Volunteers Putter Grip,201506,7,1.20702,22
Titleist Pro V1x High Numbers Personalized Go,201506,7,0.54727,23
Nike Men's Deutschland Weltmeister Winners Bl,201506,7,1.45826,24
Bridgestone e6 Straight Distance NFL San Dieg,201506,6,0.23132,25
Nike Women's Tempo Shorts,201506,9,1.29246,26
Team Golf Texas Longhorns Putter Grip,201506,2,0.43713,27
Hirzl Women's Soffft Flex Golf Glove,201506,1,1.432,28
Clicgear 8.0 Shoe Brush,201506,4,1.61477,29
Hirzl Women's Hybrid Golf Glove,201506,5,1.67034,30
Team Golf Pittsburgh Steelers Putter Grip,201506,3,1.34031,31
Top Flite Women's 2017 XL Hybrid,201506,0,1.28013,32
Glove It Urban Brick Golf Towel,201506,6,0.80192,33
Nike Dri-FIT Crew Sock 6 Pack,201506,0,0.15544,34
TYR Boys' Team Digi Jammer,201506,11,2.07521,35
Team Golf San Francisco Giants Putter Grip,201506,0,2.33376,36
Clicgear Rovic Cooler Bag,201506,5,1.33787,37
Hirzl Men's Hybrid Golf Glove,201506,0,0.93434,38
Titleist Pro V1x Golf Balls,201506,19,0.81057,39
adidas Men's Germany Black Crest Away Tee,201506,0,1.26405,40
Titleist Pro V1 High Numbers Personalized Gol,201506,2,2.08434,41
Under Armour Women's Micro G Skulpt Running S,201506,6,1.15611,42
Under Armour Hustle Storm Medium Duffle Bag,201506,0,2.26101,43
Under Armour Women's Ignite PIP VI Slide,201506,1,0.58377,44
Bag Boy Beverage Holder,201506,1,1.30239,45
Under Armour Men's Tech II T-Shirt,201506,9,0.20763,46
Team Golf New England Patriots Putter Grip,201506,18,0.66235,47
Under Armour Men's Compression EV SL Slide,201506,1,1.43715,48
Bridgestone e6 Straight Distance NFL Tennesse,201506,0,1.18946,49
Glove It Women's Mod Oval Golf Glove,201506,3,1.64556,50
Titleist Pro V1x High Numbers Golf Balls,201506,12,0.36612,51
Nike Women's Legend V-Neck T-Shirt,201506,0,0.77567,52
Under Armour Kids' Mercenary Slide,201506,4,1.84397,53
adidas Kids' F5 Messi FG Soccer Cleat,201506,0,2.3151,54
Children's heaters,201506,0,1.37715,55
Web Camera,201506,0,2.0301,56
Dell Laptop,201506,37,1.50434,57
Porcelain crafts,201506,0,1.24933,58
Sports Books,201506,0,1.37772,59
DVDs,201506,0,1.56419,60
Industrial consumer electronics,201506,0,0.55197,61
Fighting video games,201506,0,0.72249,62
Summer dresses,201506,0,0.38498,63
Lawn mower,201506,0,0.5582,64
Adult dog supplies,201506,0,1.98571,65
Rock music,201506,0,2.07079,66
Elevation Training Mask 2.0,201506,0,0.75292,67
LIJA Women's Mid-Length Panel Golf Shorts,201506,0,0.97813,68
Toys,201506,0,2.12297,69
Brooks Women's Ghost 6 Running Shoe,201506,0,2.02052,70
Bag Boy M330 Push Cart,201506,0,1.37769,71
Merrell Women's Grassbow Sport Hiking Shoe,201506,0,1.85766,72
Nike Men's Free TR 5.0 TB Training Shoe,201506,0,0.82725,73
Nike Women's Free 5.0 TR FIT PRT 4 Training S,201506,1,1.82456,74
First aid kit,201506,0,1.83587,75
CDs of rock,201506,0,0.74522,76
Polar FT4 Heart Rate Monitor,201506,0,1.6249,77
LIJA Women's Argyle Golf Polo,201506,0,1.50842,78
TaylorMade White Smoke IN-12 Putter,201506,0,0.52105,79
Fitbit The One Wireless Activity & Sleep Trac,201506,0,2.17907,80
Nike Kids' Grade School KD VI Basketball Shoe,201506,0,1.26875,81
The North Face Women's Recon Backpack,201506,8,2.0923,82
Smart watch,201506,0,2.13103,83
Baby sweater,201506,0,0.98439,84
MDGolf Pittsburgh Penguins Putter,201506,0,1.35769,85
Men's gala suit,201506,0,1.9604,86
Merrell Men's All Out Flash Trail Running Sho,201506,0,1.23247,87
Garmin Approach S3 Golf GPS Watch,201506,0,0.48185,88
LIJA Women's Button Golf Dress,201506,0,0.78391,89
Cleveland Golf Women's 588 RTX CB Satin Chrom,201506,0,1.78926,90
Merrell Women's Siren Mid Waterproof Hiking B,201506,0,0.30128,91
TaylorMade Women's RBZ SL Rescue,201506,0,2.17739,92
Mio ALPHA Heart Rate Monitor/Sport Watch,201506,0,2.1669,93
TaylorMade 2017 Purelite Stand Bag,201506,0,0.72184,94
Cleveland Golf Collegiate My Custom Wedge 588,201506,0,0.12871,95
adidas Brazuca 2017 Official Match Ball,201506,0,1.64156,96
Nike Men's Fingertrap Max Training Shoe,201506,0,1.61854,97
Yakima DoubleDown Ace Hitch Mount 4-Bike Rack,201506,0,1.7089,98
Nike Men's Kobe IX Elite Low Basketball Shoe,201506,0,1.92307,99
Ogio Race Golf Shoes,201506,0,1.91507,100
insta-bed Neverflat Air Mattress,201506,0,1.14975,101
GolfBuddy VT3 GPS Watch,201506,0,2.31784,102
Merrell Women's Grassbow Sport Waterproof Hik,201506,0,0.90133,103
Titleist Small Wheeled Travel Cover,201506,0,1.84444,104
Polar Loop Activity Tracker,201506,0,0.87722,105
Pelican Maverick 100X Kayak,201506,0,0.52648,106
Garmin Approach S4 Golf GPS Watch,201506,0,1.66793,107
Total Gym 1400,201506,0,1.22175,108
Garmin Forerunner 910XT GPS Watch,201506,0,1.42422,109
Titleist Club Glove Travel Cover,201506,0,2.23751,110
GoPro HERO3+ Black Edition Camera,201506,0,0.12421,111
Diamondback Boys' Insight 24 Performance Hybr,201506,0,2.12512,112
Diamondback Girls' Clarity 24 Hybrid Bike 201,201506,0,0.71837,113
Stiga Master Series ST3100 Competition Indoor,201506,0,1.76629,114
SOLE E35 Elliptical,201506,31,0.5014,115
Bushnell Pro X7 Jolt Slope Rangefinder,201506,16,1.20606,116
SOLE E25 Elliptical,201506,34,0.31736,117
Bowflex SelectTech 1090 Dumbbells,201506,26,0.18512,118
Perfect Fitness Perfect Rip Deck,201505,624,0.72904,1
Nike Men's Dri-FIT Victory Golf Polo,201505,65,2.24636,2
O'Brien Men's Neoprene Life Vest,201505,399,1.97283,3
Nike Men's Free 5.0+ Running Shoe,201505,252,1.61444,4
Under Armour Girls' Toddler Spine Surge Runni,201505,43,1.48562,5
Nike Men's CJ Elite 2 TD Football Cleat,201505,161,1.20565,6
Field & Stream Sportsman 16 Gun Fire Safe,201505,68,2.16727,7
Pelican Sunstream 100 Kayak,201505,35,2.18038,8
Diamondback Women's Serene Classic Comfort Bi,201505,59,0.73142,9
ENO Atlas Hammock Straps,201505,10,0.43503,10
Nike Men's Comfort 2 Slide,201505,9,1.65279,11
adidas Youth Germany Black/Red Away Match Soc,201505,0,2.23615,12
Team Golf St. Louis Cardinals Putter Grip,201505,0,1.60699,13
LIJA Women's Eyelet Sleeveless Golf Polo,201505,1,1.6443,14
adidas Men's F10 Messi TRX FG Soccer Cleat,201505,5,0.16189,15
Glove It Women's Imperial Golf Glove,201505,5,1.91525,16
Glove It Imperial Golf Towel,201505,6,1.42872,17
Bridgestone e6 Straight Distance NFL Carolina,201505,0,1.88158,18
Glove It Women's Mod Oval 3-Zip Carry All Gol,201505,9,0.33537,19
Columbia Men's PFG Anchor Tough T-Shirt,201505,0,1.82868,20
Under Armour Women's Ignite Slide,201505,2,1.5654,21
Team Golf Tennessee Volunteers Putter Grip,201505,0,2.07671,22
Titleist Pro V1x High Numbers Personalized Go,201505,3,2.17099,23
Nike Men's Deutschland Weltmeister Winners Bl,201505,0,0.43833,24
Bridgestone e6 Straight Distance NFL San Dieg,201505,3,1.30017,25
Nike Women's Tempo Shorts,201505,0,1.04897,26
Team Golf Texas Longhorns Putter Grip,201505,5,1.01919,27
Hirzl Women's Soffft Flex Golf Glove,201505,18,2.02405,28
Clicgear 8.0 Shoe Brush,201505,15,2.3073,29
Hirzl Women's Hybrid Golf Glove,201505,0,1.7722,30
Team Golf Pittsburgh Steelers Putter Grip,201505,2,1.75856,31
Top Flite Women's 2017 XL Hybrid,201505,10,1.84143,32
Glove It Urban Brick Golf Towel,201505,1,1.32952,33
Nike Dri-FIT Crew Sock 6 Pack,201505,1,0.33326,34
TYR Boys' Team Digi Jammer,201505,1,0.70371,35
Team Golf San Francisco Giants Putter Grip,201505,2,1.96295,36
Clicgear Rovic Cooler Bag,201505,5,2.0936,37
Hirzl Men's Hybrid Golf Glove,201505,0,1.21288,38
Titleist Pro V1x Golf Balls,201505,7,0.75048,39
adidas Men's Germany Black Crest Away Tee,201505,0,2.17861,40
Titleist Pro V1 High Numbers Personalized Gol,201505,9,1.934,41
Under Armour Women's Micro G Skulpt Running S,201505,0,0.63187,42
Under Armour Hustle Storm Medium Duffle Bag,201505,6,2.2005,43
Under Armour Women's Ignite PIP VI Slide,201505,2,0.74255,44
Bag Boy Beverage Holder,201505,2,0.31458,45
Under Armour Men's Tech II T-Shirt,201505,4,1.03263,46
Team Golf New England Patriots Putter Grip,201505,17,0.1162,47
Under Armour Men's Compression EV SL Slide,201505,0,0.74282,48
Bridgestone e6 Straight Distance NFL Tennesse,201505,2,1.32019,49
Glove It Women's Mod Oval Golf Glove,201505,6,0.36081,50
Titleist Pro V1x High Numbers Golf Balls,201505,0,0.22719,51
Nike Women's Legend V-Neck T-Shirt,201505,22,1.56667,52
Under Armour Kids' Mercenary Slide,201505,0,0.28879,53
adidas Kids' F5 Messi FG Soccer Cleat,201505,3,1.96401,54
Children's heaters,201505,0,0.65293,55
Web Camera,201505,0,1.59459,56
Dell Laptop,201505,24,1.92745,57
Porcelain crafts,201505,0,1.26718,58
Sports Books,201505,0,1.27439,59
DVDs,201505,0,0.57235,60
Industrial consumer electronics,201505,0,1.7257,61
Fighting video games,201505,0,2.24201,62
Summer dresses,201505,0,1.44372,63
Lawn mower,201505,0,0.73233,64
Adult dog supplies,201505,0,1.29264,65
Rock music,201505,0,1.90517,66
Elevation Training Mask 2.0,201505,0,0.33658,67
LIJA Women's Mid-Length Panel Golf Shorts,201505,0,0.54123,68
Toys,201505,0,2.30283,69
Brooks Women's Ghost 6 Running Shoe,201505,0,0.81268,70
Bag Boy M330 Push Cart,201505,0,0.89915,71
Merrell Women's Grassbow Sport Hiking Shoe,201505,0,1.43161,72
Nike Men's Free TR 5.0 TB Training Shoe,201505,0,0.67029,73
Nike Women's Free 5.0 TR FIT PRT 4 Training S,201505,0,1.71974,74
First aid kit,201505,0,1.2345,75
CDs of rock,201505,0,0.95883,76
Polar FT4 Heart Rate Monitor,201505,0,1.61969,77
LIJA Women's Argyle Golf Polo,201505,0,1.82666,78
TaylorMade White Smoke IN-12 Putter,201505,0,0.86637,79
Fitbit The One Wireless Activity & Sleep Trac,201505,0,0.50914,80
Nike Kids' Grade School KD VI Basketball Shoe,201505,0,1.25122,81
The North Face Women's Recon Backpack,201505,0,1.37034,82
Smart watch,201505,0,2.33383,83
Baby sweater,201505,0,1.42663,84
MDGolf Pittsburgh Penguins Putter,201505,0,2.05784,85
Men's gala suit,201505,0,2.13383,86
Merrell Men's All Out Flash Trail Running Sho,201505,0,2.20622,87
Garmin Approach S3 Golf GPS Watch,201505,0,1.09748,88
LIJA Women's Button Golf Dress,201505,0,1.19477,89
Cleveland Golf Women's 588 RTX CB Satin Chrom,201505,0,1.81302,90
Merrell Women's Siren Mid Waterproof Hiking B,201505,0,1.12358,91
TaylorMade Women's RBZ SL Rescue,201505,0,1.53855,92
Mio ALPHA Heart Rate Monitor/Sport Watch,201505,0,0.38478,93
TaylorMade 2017 Purelite Stand Bag,201505,0,0.44346,94
Cleveland Golf Collegiate My Custom Wedge 588,201505,0,1.29944,95
adidas Brazuca 2017 Official Match Ball,201505,0,1.7381,96
Nike Men's Fingertrap Max Training Shoe,201505,0,1.04282,97
Yakima DoubleDown Ace Hitch Mount 4-Bike Rack,201505,0,0.37853,98
Nike Men's Kobe IX Elite Low Basketball Shoe,201505,0,1.14567,99
Ogio Race Golf Shoes,201505,0,1.52004,100
insta-bed Neverflat Air Mattress,201505,0,2.00452,101
GolfBuddy VT3 GPS Watch,201505,0,0.61387,102
Merrell Women's Grassbow Sport Waterproof Hik,201505,0,0.19379,103
Titleist Small Wheeled Travel Cover,201505,2,0.47283,104
Polar Loop Activity Tracker,201505,0,1.42787,105
Pelican Maverick 100X Kayak,201505,0,0.75789,106
Garmin Approach S4 Golf GPS Watch,201505,0,0.26262,107
Total Gym 1400,201505,0,0.59771,108
Garmin Forerunner 910XT GPS Watch,201505,0,1.35081,109
Titleist Club Glove Travel Cover,201505,0,1.01889,110
GoPro HERO3+ Black Edition Camera,201505,0,2.27542,111
Diamondback Boys' Insight 24 Performance Hybr,201505,0,1.29149,112
Diamondback Girls' Clarity 24 Hybrid Bike 201,201505,0,0.63663,113
Stiga Master Series ST3100 Competition Indoor,201505,0,0.37652,114
SOLE E35 Elliptical,201505,12,0.92697,115
Bushnell Pro X7 Jolt Slope Rangefinder,201505,10,1.06865,116
SOLE E25 Elliptical,201505,1,1.6593,117
Bowflex SelectTech 1090 Dumbbells,201505,37,0.93994,118
Perfect Fitness Perfect Rip Deck,201504,633,1.22875,1
Nike Men's Dri-FIT Victory Golf Polo,201504,625,0.5084,2
O'Brien Men's Neoprene Life Vest,201504,116,1.16913,3
Nike Men's Free 5.0+ Running Shoe,201504,280,0.31749,4
Under Armour Girls' Toddler Spine Surge Runni,201504,217,0.99378,5
Nike Men's CJ Elite 2 TD Football Cleat,201504,98,1.21593,6
Field & Stream Sportsman 16 Gun Fire Safe,201504,73,0.69765,7
Pelican Sunstream 100 Kayak,201504,100,0.62622,8
